Time_h,Avg_Num_EVs,Num_Sim_1,Num_Sim_2,Num_Sim_3,Num_Sim_4,Num_Sim_5,Num_Sim_6,Num_Sim_7,Num_Sim_8,Num_Sim_9,Num_Sim_10,Num_Sim_11,Num_Sim_12,Num_Sim_13,Num_Sim_14,Num_Sim_15,Num_Sim_16,Num_Sim_17,Num_Sim_18,Num_Sim_19,Num_Sim_20,Num_Sim_21,Num_Sim_22,Num_Sim_23,Num_Sim_24,Num_Sim_25,Num_Sim_26,Num_Sim_27,Num_Sim_28,Num_Sim_29,Num_Sim_30
7.19,11.0,6.0,10.0,15.0,8.0,13.0,14.0,8.0,11.0,16.0,12.0,10.0,13.0,9.0,6.0,9.0,11.0,5.0,11.0,12.0,14.0,10.0,9.0,11.0,10.0,14.0,15.0,14.0,11.0,10.0,13.0
7.2,10.966666666666667,5.0,8.0,15.0,9.0,12.0,15.0,8.0,12.0,15.0,12.0,11.0,13.0,10.0,6.0,8.0,9.0,6.0,13.0,13.0,12.0,10.0,10.0,12.0,10.0,13.0,15.0,14.0,11.0,10.0,12.0
7.21,11.0,5.0,8.0,14.0,9.0,12.0,14.0,9.0,13.0,15.0,12.0,11.0,13.0,11.0,7.0,9.0,9.0,6.0,13.0,13.0,12.0,9.0,10.0,11.0,9.0,14.0,16.0,13.0,12.0,9.0,12.0
7.22,11.066666666666666,5.0,8.0,14.0,9.0,12.0,16.0,9.0,13.0,15.0,11.0,11.0,13.0,11.0,8.0,9.0,8.0,6.0,12.0,13.0,12.0,9.0,10.0,11.0,8.0,14.0,17.0,13.0,13.0,10.0,12.0
7.23,10.933333333333334,5.0,8.0,12.0,9.0,12.0,17.0,10.0,11.0,14.0,9.0,11.0,13.0,10.0,8.0,10.0,8.0,6.0,13.0,13.0,11.0,10.0,10.0,11.0,7.0,15.0,17.0,12.0,14.0,10.0,12.0
7.24,11.033333333333333,5.0,7.0,12.0,8.0,12.0,17.0,11.0,11.0,14.0,9.0,11.0,12.0,10.0,9.0,12.0,8.0,7.0,13.0,12.0,12.0,9.0,11.0,12.0,7.0,16.0,17.0,12.0,13.0,10.0,12.0
7.25,10.8,5.0,6.0,10.0,8.0,12.0,17.0,12.0,11.0,14.0,9.0,13.0,12.0,11.0,10.0,12.0,8.0,8.0,13.0,11.0,10.0,7.0,11.0,10.0,6.0,16.0,15.0,11.0,13.0,11.0,12.0
7.26,10.8,6.0,6.0,11.0,7.0,13.0,17.0,13.0,11.0,14.0,9.0,13.0,13.0,10.0,10.0,12.0,8.0,8.0,13.0,12.0,8.0,7.0,9.0,10.0,7.0,15.0,15.0,12.0,14.0,10.0,11.0
7.2700000000000005,10.933333333333334,6.0,8.0,10.0,8.0,13.0,16.0,12.0,9.0,14.0,10.0,13.0,13.0,10.0,11.0,14.0,8.0,8.0,13.0,12.0,8.0,9.0,9.0,10.0,8.0,15.0,16.0,11.0,14.0,10.0,10.0
7.28,10.833333333333334,6.0,8.0,9.0,7.0,11.0,16.0,12.0,9.0,13.0,9.0,13.0,11.0,9.0,11.0,13.0,10.0,9.0,12.0,12.0,9.0,10.0,11.0,8.0,9.0,16.0,17.0,10.0,15.0,10.0,10.0
7.29,11.066666666666666,5.0,9.0,9.0,7.0,12.0,16.0,15.0,9.0,12.0,8.0,13.0,11.0,9.0,13.0,13.0,10.0,9.0,12.0,12.0,10.0,11.0,11.0,8.0,9.0,16.0,16.0,10.0,17.0,11.0,9.0
7.3,11.0,4.0,9.0,9.0,7.0,11.0,16.0,15.0,10.0,12.0,7.0,12.0,11.0,9.0,14.0,12.0,10.0,9.0,11.0,11.0,10.0,11.0,12.0,7.0,10.0,17.0,14.0,12.0,17.0,12.0,9.0
7.3100000000000005,11.133333333333333,4.0,10.0,9.0,6.0,10.0,16.0,15.0,8.0,12.0,7.0,13.0,10.0,9.0,15.0,12.0,10.0,9.0,10.0,10.0,10.0,11.0,13.0,10.0,11.0,17.0,15.0,14.0,15.0,13.0,10.0
7.32,11.166666666666666,3.0,10.0,10.0,6.0,10.0,16.0,16.0,8.0,12.0,7.0,13.0,11.0,9.0,16.0,13.0,9.0,8.0,10.0,8.0,11.0,12.0,14.0,9.0,11.0,16.0,15.0,15.0,14.0,13.0,10.0
7.33,10.966666666666667,3.0,10.0,12.0,7.0,9.0,14.0,16.0,8.0,12.0,9.0,12.0,11.0,8.0,15.0,12.0,9.0,8.0,9.0,8.0,11.0,10.0,14.0,9.0,10.0,15.0,13.0,16.0,15.0,14.0,10.0
7.34,11.0,2.0,10.0,11.0,7.0,9.0,12.0,15.0,8.0,11.0,8.0,10.0,10.0,9.0,15.0,12.0,9.0,8.0,9.0,9.0,14.0,10.0,14.0,10.0,11.0,15.0,13.0,16.0,15.0,16.0,12.0
7.3500000000000005,10.933333333333334,2.0,10.0,11.0,6.0,10.0,12.0,14.0,8.0,12.0,8.0,10.0,10.0,9.0,15.0,12.0,9.0,9.0,9.0,8.0,15.0,9.0,14.0,9.0,10.0,15.0,13.0,17.0,15.0,16.0,11.0
7.36,11.266666666666667,3.0,10.0,11.0,6.0,9.0,12.0,14.0,8.0,15.0,8.0,10.0,9.0,10.0,14.0,11.0,10.0,9.0,10.0,9.0,16.0,9.0,15.0,9.0,12.0,15.0,13.0,16.0,17.0,16.0,12.0
7.37,11.2,4.0,10.0,11.0,6.0,8.0,12.0,12.0,8.0,15.0,9.0,10.0,9.0,10.0,12.0,10.0,10.0,8.0,10.0,9.0,17.0,10.0,15.0,9.0,12.0,15.0,14.0,16.0,16.0,16.0,13.0
7.38,11.3,5.0,8.0,11.0,5.0,8.0,11.0,12.0,8.0,14.0,9.0,11.0,8.0,10.0,12.0,10.0,10.0,8.0,10.0,10.0,17.0,11.0,14.0,10.0,13.0,16.0,14.0,16.0,18.0,16.0,14.0
7.390000000000001,11.366666666666667,5.0,6.0,13.0,6.0,8.0,11.0,13.0,8.0,15.0,9.0,12.0,9.0,11.0,12.0,9.0,11.0,7.0,10.0,9.0,17.0,10.0,14.0,9.0,13.0,17.0,13.0,16.0,18.0,17.0,13.0
7.4,11.366666666666667,6.0,6.0,13.0,7.0,8.0,11.0,13.0,8.0,15.0,10.0,12.0,9.0,11.0,12.0,9.0,11.0,7.0,8.0,8.0,19.0,10.0,14.0,8.0,13.0,17.0,13.0,14.0,19.0,15.0,15.0
7.41,11.366666666666667,6.0,6.0,12.0,8.0,8.0,11.0,12.0,8.0,15.0,10.0,12.0,10.0,12.0,11.0,10.0,11.0,6.0,8.0,8.0,19.0,10.0,14.0,9.0,15.0,16.0,13.0,14.0,19.0,14.0,14.0
7.42,11.333333333333334,6.0,6.0,13.0,8.0,8.0,10.0,12.0,7.0,16.0,10.0,10.0,11.0,14.0,12.0,10.0,11.0,7.0,9.0,8.0,18.0,10.0,14.0,10.0,15.0,14.0,12.0,13.0,18.0,14.0,14.0
7.43,11.366666666666667,6.0,7.0,11.0,10.0,6.0,12.0,14.0,8.0,16.0,10.0,11.0,11.0,14.0,12.0,9.0,10.0,8.0,9.0,9.0,18.0,12.0,13.0,10.0,15.0,14.0,11.0,12.0,18.0,12.0,13.0
7.44,11.366666666666667,7.0,7.0,12.0,10.0,6.0,12.0,13.0,6.0,17.0,9.0,10.0,11.0,15.0,12.0,9.0,10.0,9.0,9.0,9.0,18.0,13.0,13.0,10.0,15.0,14.0,11.0,12.0,17.0,12.0,13.0
7.45,11.466666666666667,8.0,7.0,13.0,10.0,7.0,12.0,13.0,7.0,18.0,9.0,10.0,11.0,15.0,12.0,9.0,10.0,10.0,8.0,9.0,18.0,12.0,12.0,10.0,16.0,13.0,10.0,12.0,17.0,13.0,13.0
7.46,11.533333333333333,9.0,8.0,13.0,12.0,7.0,12.0,13.0,7.0,18.0,9.0,10.0,11.0,16.0,11.0,9.0,11.0,10.0,9.0,8.0,16.0,12.0,12.0,10.0,16.0,12.0,10.0,12.0,18.0,13.0,12.0
7.47,11.533333333333333,9.0,8.0,15.0,11.0,6.0,13.0,14.0,8.0,17.0,9.0,9.0,11.0,16.0,10.0,9.0,10.0,10.0,8.0,8.0,16.0,13.0,11.0,10.0,17.0,11.0,10.0,12.0,19.0,14.0,12.0
7.48,11.6,9.0,9.0,16.0,11.0,6.0,14.0,14.0,8.0,18.0,9.0,10.0,11.0,15.0,9.0,10.0,10.0,11.0,8.0,8.0,16.0,12.0,10.0,11.0,16.0,12.0,9.0,12.0,18.0,14.0,12.0
7.49,11.633333333333333,10.0,9.0,15.0,10.0,7.0,11.0,14.0,9.0,15.0,9.0,13.0,12.0,17.0,8.0,13.0,9.0,10.0,7.0,8.0,15.0,13.0,9.0,11.0,16.0,12.0,8.0,12.0,17.0,16.0,14.0
7.5,11.8,10.0,8.0,15.0,10.0,8.0,10.0,14.0,11.0,16.0,9.0,12.0,12.0,16.0,8.0,12.0,9.0,11.0,6.0,8.0,17.0,13.0,10.0,11.0,16.0,12.0,10.0,12.0,17.0,16.0,15.0
7.51,12.066666666666666,11.0,8.0,16.0,10.0,9.0,9.0,14.0,11.0,17.0,10.0,12.0,13.0,16.0,9.0,12.0,8.0,12.0,7.0,10.0,16.0,14.0,11.0,10.0,15.0,12.0,10.0,12.0,16.0,17.0,15.0
7.5200000000000005,12.0,11.0,8.0,18.0,11.0,11.0,9.0,10.0,14.0,17.0,10.0,11.0,13.0,14.0,9.0,14.0,8.0,11.0,6.0,11.0,17.0,13.0,10.0,11.0,15.0,11.0,9.0,12.0,14.0,17.0,15.0
7.53,12.133333333333333,11.0,9.0,18.0,11.0,12.0,12.0,11.0,14.0,18.0,10.0,11.0,12.0,14.0,10.0,15.0,8.0,10.0,6.0,11.0,15.0,13.0,11.0,9.0,15.0,11.0,9.0,12.0,13.0,18.0,15.0
7.54,12.633333333333333,11.0,9.0,18.0,12.0,13.0,12.0,11.0,16.0,19.0,12.0,11.0,12.0,13.0,10.0,15.0,8.0,12.0,7.0,12.0,15.0,14.0,11.0,9.0,15.0,12.0,9.0,13.0,14.0,19.0,15.0
7.55,12.966666666666667,11.0,9.0,19.0,13.0,13.0,12.0,11.0,16.0,19.0,13.0,12.0,11.0,12.0,12.0,15.0,10.0,12.0,8.0,13.0,15.0,14.0,12.0,9.0,14.0,14.0,10.0,13.0,12.0,21.0,14.0
7.5600000000000005,12.933333333333334,10.0,8.0,18.0,13.0,12.0,12.0,11.0,16.0,19.0,11.0,12.0,10.0,10.0,13.0,14.0,10.0,12.0,8.0,13.0,17.0,17.0,11.0,11.0,14.0,15.0,11.0,13.0,12.0,21.0,14.0
7.57,12.933333333333334,9.0,8.0,19.0,15.0,12.0,11.0,11.0,17.0,19.0,11.0,12.0,9.0,8.0,13.0,16.0,10.0,11.0,9.0,14.0,15.0,19.0,10.0,11.0,14.0,15.0,12.0,12.0,13.0,21.0,12.0
7.58,13.266666666666667,10.0,8.0,20.0,15.0,12.0,12.0,14.0,16.0,18.0,11.0,13.0,9.0,8.0,13.0,15.0,11.0,12.0,9.0,14.0,16.0,20.0,10.0,10.0,14.0,15.0,13.0,14.0,13.0,21.0,12.0
7.59,13.566666666666666,8.0,9.0,20.0,15.0,12.0,11.0,14.0,16.0,20.0,11.0,13.0,10.0,8.0,13.0,16.0,10.0,13.0,9.0,15.0,16.0,20.0,12.0,10.0,18.0,15.0,13.0,15.0,12.0,22.0,11.0
7.6000000000000005,13.933333333333334,10.0,11.0,20.0,16.0,12.0,11.0,15.0,16.0,20.0,11.0,12.0,11.0,8.0,14.0,17.0,10.0,11.0,8.0,17.0,17.0,20.0,14.0,10.0,18.0,15.0,13.0,15.0,14.0,21.0,11.0
7.61,13.9,10.0,11.0,21.0,16.0,13.0,10.0,18.0,16.0,19.0,9.0,12.0,11.0,8.0,14.0,15.0,11.0,11.0,9.0,16.0,18.0,20.0,15.0,10.0,17.0,12.0,13.0,14.0,14.0,22.0,12.0
7.62,14.033333333333333,10.0,10.0,22.0,15.0,14.0,10.0,20.0,15.0,21.0,10.0,14.0,11.0,7.0,14.0,14.0,12.0,12.0,10.0,16.0,19.0,20.0,15.0,9.0,16.0,11.0,13.0,14.0,13.0,21.0,13.0
7.63,14.4,10.0,11.0,22.0,16.0,13.0,11.0,21.0,17.0,21.0,10.0,15.0,10.0,7.0,13.0,15.0,13.0,13.0,11.0,16.0,20.0,20.0,16.0,10.0,18.0,11.0,13.0,14.0,14.0,20.0,11.0
7.640000000000001,14.733333333333333,10.0,11.0,22.0,18.0,14.0,11.0,22.0,18.0,21.0,10.0,16.0,10.0,7.0,13.0,15.0,12.0,12.0,11.0,15.0,22.0,20.0,17.0,9.0,18.0,14.0,14.0,13.0,16.0,18.0,13.0
7.65,15.133333333333333,11.0,12.0,21.0,18.0,14.0,13.0,21.0,18.0,23.0,10.0,16.0,12.0,8.0,14.0,15.0,13.0,13.0,11.0,16.0,22.0,20.0,17.0,10.0,21.0,12.0,13.0,13.0,18.0,16.0,13.0
7.66,15.066666666666666,11.0,14.0,21.0,19.0,14.0,13.0,20.0,17.0,22.0,8.0,16.0,13.0,8.0,15.0,14.0,12.0,13.0,11.0,16.0,21.0,20.0,16.0,9.0,21.0,16.0,13.0,13.0,18.0,15.0,13.0
7.67,15.2,12.0,14.0,21.0,20.0,14.0,13.0,19.0,17.0,21.0,8.0,16.0,14.0,8.0,17.0,14.0,12.0,14.0,12.0,18.0,20.0,18.0,17.0,9.0,21.0,17.0,12.0,12.0,19.0,14.0,13.0
7.68,15.066666666666666,12.0,13.0,19.0,20.0,15.0,13.0,17.0,15.0,20.0,9.0,18.0,14.0,8.0,17.0,13.0,12.0,14.0,12.0,19.0,19.0,17.0,16.0,11.0,20.0,18.0,12.0,12.0,19.0,13.0,15.0
7.69,15.266666666666667,12.0,12.0,20.0,20.0,14.0,15.0,18.0,16.0,20.0,9.0,16.0,14.0,10.0,17.0,13.0,14.0,14.0,15.0,20.0,17.0,17.0,14.0,12.0,21.0,17.0,11.0,12.0,19.0,13.0,16.0
7.7,15.466666666666667,11.0,12.0,22.0,21.0,15.0,17.0,19.0,16.0,20.0,7.0,15.0,15.0,8.0,16.0,14.0,13.0,16.0,15.0,21.0,17.0,16.0,15.0,12.0,23.0,17.0,11.0,12.0,18.0,13.0,17.0
7.71,16.0,12.0,12.0,23.0,22.0,14.0,17.0,20.0,16.0,20.0,8.0,16.0,14.0,8.0,17.0,16.0,14.0,16.0,15.0,22.0,17.0,16.0,16.0,11.0,25.0,18.0,12.0,12.0,19.0,15.0,17.0
7.72,16.366666666666667,13.0,13.0,22.0,20.0,14.0,16.0,20.0,15.0,19.0,8.0,16.0,15.0,10.0,17.0,16.0,15.0,16.0,15.0,23.0,19.0,16.0,17.0,12.0,25.0,20.0,12.0,13.0,20.0,17.0,17.0
7.73,16.366666666666667,13.0,14.0,23.0,19.0,13.0,15.0,22.0,15.0,20.0,7.0,16.0,16.0,9.0,17.0,15.0,16.0,16.0,15.0,23.0,20.0,16.0,17.0,12.0,25.0,20.0,12.0,12.0,19.0,17.0,17.0
7.74,16.5,13.0,15.0,23.0,20.0,13.0,15.0,21.0,16.0,19.0,7.0,17.0,17.0,10.0,16.0,14.0,17.0,14.0,15.0,26.0,20.0,15.0,17.0,12.0,24.0,20.0,12.0,12.0,20.0,17.0,18.0
7.75,17.166666666666668,13.0,17.0,24.0,18.0,13.0,16.0,22.0,15.0,20.0,7.0,18.0,19.0,10.0,16.0,16.0,17.0,14.0,17.0,26.0,20.0,17.0,19.0,12.0,21.0,20.0,13.0,12.0,22.0,19.0,22.0
7.76,17.133333333333333,17.0,16.0,22.0,19.0,13.0,14.0,22.0,17.0,19.0,7.0,18.0,18.0,9.0,15.0,16.0,18.0,16.0,17.0,25.0,20.0,17.0,19.0,12.0,20.0,19.0,13.0,14.0,21.0,19.0,22.0
7.7700000000000005,17.166666666666668,15.0,16.0,22.0,19.0,13.0,11.0,20.0,17.0,20.0,8.0,20.0,18.0,9.0,17.0,15.0,18.0,17.0,17.0,27.0,19.0,18.0,19.0,11.0,20.0,19.0,13.0,14.0,23.0,18.0,22.0
7.78,17.233333333333334,15.0,18.0,20.0,18.0,12.0,12.0,20.0,15.0,20.0,9.0,19.0,17.0,11.0,16.0,15.0,18.0,19.0,16.0,27.0,18.0,21.0,21.0,11.0,20.0,19.0,13.0,13.0,22.0,19.0,23.0
7.79,17.233333333333334,15.0,18.0,18.0,18.0,11.0,12.0,19.0,17.0,20.0,10.0,18.0,16.0,11.0,17.0,15.0,18.0,20.0,18.0,26.0,18.0,21.0,21.0,11.0,21.0,18.0,13.0,13.0,21.0,19.0,24.0
7.8,17.266666666666666,15.0,19.0,17.0,18.0,11.0,11.0,20.0,16.0,19.0,11.0,17.0,16.0,10.0,19.0,14.0,18.0,20.0,19.0,26.0,18.0,22.0,21.0,11.0,20.0,20.0,13.0,14.0,22.0,19.0,22.0
7.8100000000000005,17.133333333333333,14.0,20.0,18.0,18.0,10.0,12.0,20.0,15.0,17.0,11.0,17.0,15.0,10.0,19.0,12.0,17.0,19.0,18.0,27.0,17.0,22.0,21.0,13.0,21.0,20.0,11.0,15.0,24.0,20.0,21.0
7.82,17.266666666666666,14.0,18.0,20.0,19.0,11.0,11.0,22.0,15.0,18.0,10.0,18.0,14.0,10.0,20.0,13.0,16.0,18.0,21.0,28.0,15.0,21.0,20.0,14.0,21.0,20.0,12.0,17.0,21.0,20.0,21.0
7.83,17.5,15.0,18.0,19.0,17.0,10.0,12.0,23.0,15.0,19.0,10.0,17.0,13.0,12.0,21.0,15.0,19.0,18.0,23.0,25.0,14.0,23.0,22.0,14.0,19.0,21.0,12.0,16.0,21.0,21.0,21.0
7.84,17.533333333333335,15.0,17.0,19.0,16.0,10.0,12.0,23.0,15.0,18.0,10.0,16.0,12.0,12.0,20.0,16.0,20.0,18.0,24.0,26.0,13.0,25.0,21.0,14.0,20.0,21.0,13.0,15.0,21.0,23.0,21.0
7.8500000000000005,17.366666666666667,16.0,17.0,19.0,17.0,9.0,12.0,24.0,16.0,20.0,10.0,16.0,12.0,12.0,19.0,14.0,20.0,18.0,22.0,26.0,13.0,25.0,21.0,14.0,23.0,18.0,13.0,15.0,21.0,20.0,19.0
7.86,17.466666666666665,17.0,18.0,18.0,16.0,8.0,13.0,24.0,15.0,20.0,12.0,16.0,13.0,12.0,22.0,16.0,21.0,17.0,20.0,26.0,13.0,25.0,21.0,12.0,23.0,19.0,13.0,14.0,21.0,21.0,18.0
7.87,17.5,17.0,18.0,17.0,17.0,9.0,13.0,22.0,15.0,20.0,12.0,17.0,14.0,12.0,21.0,16.0,19.0,17.0,18.0,27.0,13.0,25.0,21.0,12.0,24.0,21.0,13.0,14.0,21.0,20.0,20.0
7.88,17.233333333333334,17.0,18.0,16.0,15.0,10.0,13.0,21.0,14.0,20.0,13.0,16.0,14.0,12.0,21.0,15.0,19.0,16.0,20.0,28.0,12.0,23.0,20.0,12.0,24.0,22.0,12.0,13.0,21.0,20.0,20.0
7.890000000000001,17.166666666666668,18.0,20.0,16.0,14.0,11.0,13.0,21.0,15.0,19.0,13.0,16.0,13.0,13.0,21.0,16.0,18.0,16.0,19.0,27.0,12.0,22.0,19.0,12.0,22.0,22.0,14.0,12.0,21.0,20.0,20.0
7.9,17.7,18.0,20.0,17.0,16.0,11.0,14.0,21.0,16.0,19.0,14.0,14.0,13.0,14.0,20.0,16.0,19.0,14.0,22.0,27.0,14.0,24.0,21.0,12.0,23.0,23.0,14.0,12.0,23.0,20.0,20.0
7.91,17.733333333333334,18.0,21.0,17.0,16.0,11.0,16.0,20.0,16.0,19.0,15.0,16.0,13.0,14.0,19.0,16.0,20.0,11.0,23.0,28.0,14.0,26.0,21.0,11.0,21.0,23.0,14.0,11.0,23.0,20.0,19.0
7.92,17.566666666666666,19.0,21.0,17.0,16.0,10.0,18.0,21.0,14.0,18.0,15.0,14.0,14.0,15.0,20.0,15.0,19.0,11.0,23.0,26.0,14.0,24.0,21.0,10.0,20.0,23.0,16.0,11.0,23.0,21.0,18.0
7.930000000000001,17.533333333333335,19.0,21.0,17.0,17.0,11.0,18.0,22.0,14.0,17.0,15.0,13.0,14.0,14.0,21.0,15.0,19.0,10.0,23.0,24.0,13.0,24.0,24.0,10.0,20.0,23.0,16.0,11.0,24.0,19.0,18.0
7.94,17.566666666666666,18.0,23.0,17.0,16.0,12.0,18.0,24.0,13.0,17.0,17.0,13.0,12.0,14.0,21.0,16.0,20.0,10.0,23.0,23.0,13.0,22.0,26.0,10.0,21.0,20.0,16.0,10.0,24.0,17.0,21.0
7.95,17.366666666666667,18.0,23.0,16.0,17.0,12.0,18.0,24.0,13.0,16.0,18.0,13.0,10.0,15.0,21.0,17.0,22.0,10.0,20.0,22.0,11.0,21.0,25.0,11.0,21.0,20.0,18.0,10.0,24.0,16.0,19.0
7.96,17.1,18.0,23.0,16.0,17.0,12.0,17.0,24.0,13.0,16.0,17.0,13.0,10.0,15.0,21.0,16.0,21.0,9.0,16.0,23.0,13.0,21.0,25.0,13.0,21.0,20.0,18.0,10.0,24.0,16.0,15.0
7.97,17.4,18.0,22.0,16.0,14.0,11.0,19.0,25.0,13.0,19.0,18.0,12.0,8.0,16.0,21.0,16.0,21.0,12.0,17.0,25.0,12.0,22.0,24.0,13.0,22.0,20.0,17.0,12.0,25.0,16.0,16.0
7.98,17.533333333333335,17.0,20.0,16.0,15.0,12.0,19.0,25.0,14.0,21.0,16.0,12.0,7.0,16.0,23.0,17.0,21.0,12.0,17.0,25.0,12.0,21.0,22.0,15.0,20.0,21.0,18.0,11.0,25.0,18.0,18.0
7.99,17.4,17.0,19.0,15.0,15.0,13.0,19.0,24.0,14.0,21.0,15.0,11.0,8.0,16.0,24.0,18.0,20.0,14.0,15.0,22.0,12.0,22.0,22.0,16.0,20.0,20.0,18.0,11.0,26.0,19.0,16.0
8.0,17.633333333333333,17.0,18.0,15.0,17.0,15.0,19.0,24.0,16.0,22.0,16.0,11.0,7.0,16.0,24.0,20.0,20.0,16.0,15.0,21.0,13.0,21.0,21.0,16.0,20.0,22.0,18.0,10.0,25.0,19.0,15.0
8.01,17.866666666666667,16.0,18.0,12.0,17.0,13.0,19.0,24.0,15.0,21.0,19.0,13.0,7.0,16.0,23.0,23.0,21.0,18.0,15.0,22.0,13.0,22.0,21.0,15.0,22.0,23.0,16.0,10.0,25.0,20.0,17.0
8.02,17.966666666666665,16.0,21.0,12.0,17.0,14.0,20.0,24.0,15.0,22.0,19.0,12.0,6.0,16.0,23.0,23.0,20.0,18.0,15.0,22.0,13.0,22.0,20.0,14.0,22.0,22.0,16.0,12.0,25.0,21.0,17.0
8.03,18.3,17.0,21.0,13.0,18.0,15.0,23.0,23.0,16.0,21.0,20.0,12.0,7.0,16.0,24.0,24.0,20.0,18.0,14.0,21.0,14.0,20.0,19.0,14.0,22.0,21.0,17.0,13.0,27.0,20.0,19.0
8.040000000000001,18.4,18.0,20.0,13.0,18.0,15.0,23.0,23.0,17.0,20.0,20.0,12.0,8.0,16.0,24.0,25.0,19.0,18.0,13.0,21.0,12.0,20.0,20.0,14.0,21.0,22.0,18.0,14.0,27.0,20.0,21.0
8.05,18.3,17.0,21.0,13.0,17.0,15.0,24.0,21.0,17.0,19.0,21.0,12.0,7.0,17.0,23.0,25.0,18.0,18.0,13.0,19.0,12.0,18.0,20.0,15.0,21.0,22.0,17.0,16.0,27.0,20.0,24.0
8.06,18.233333333333334,17.0,21.0,12.0,17.0,17.0,26.0,22.0,18.0,18.0,20.0,12.0,7.0,15.0,24.0,24.0,17.0,19.0,13.0,19.0,13.0,17.0,19.0,14.0,22.0,23.0,17.0,16.0,26.0,19.0,23.0
8.07,17.733333333333334,16.0,21.0,11.0,17.0,17.0,26.0,23.0,17.0,19.0,17.0,12.0,7.0,16.0,22.0,23.0,17.0,19.0,13.0,20.0,10.0,15.0,18.0,12.0,22.0,23.0,17.0,15.0,26.0,18.0,23.0
8.08,17.9,16.0,20.0,13.0,16.0,16.0,26.0,22.0,16.0,20.0,17.0,13.0,7.0,17.0,24.0,23.0,16.0,20.0,14.0,19.0,10.0,14.0,18.0,12.0,24.0,22.0,17.0,16.0,28.0,18.0,23.0
8.09,17.8,15.0,20.0,14.0,15.0,16.0,25.0,21.0,14.0,18.0,18.0,14.0,8.0,17.0,26.0,23.0,15.0,20.0,13.0,21.0,11.0,15.0,17.0,12.0,25.0,21.0,17.0,15.0,28.0,18.0,22.0
8.1,17.6,14.0,20.0,15.0,15.0,19.0,24.0,20.0,13.0,18.0,17.0,13.0,9.0,16.0,27.0,24.0,15.0,19.0,11.0,22.0,11.0,14.0,16.0,13.0,25.0,21.0,17.0,14.0,27.0,17.0,22.0
8.11,17.466666666666665,15.0,19.0,16.0,16.0,21.0,24.0,17.0,11.0,17.0,17.0,12.0,9.0,15.0,25.0,25.0,17.0,16.0,11.0,22.0,11.0,15.0,15.0,15.0,25.0,22.0,15.0,14.0,28.0,17.0,22.0
8.120000000000001,17.7,15.0,19.0,15.0,18.0,20.0,25.0,17.0,10.0,17.0,17.0,14.0,9.0,15.0,23.0,25.0,17.0,16.0,12.0,23.0,11.0,15.0,15.0,15.0,26.0,23.0,16.0,13.0,29.0,17.0,24.0
8.13,17.8,14.0,19.0,15.0,17.0,20.0,27.0,18.0,12.0,16.0,17.0,16.0,8.0,15.0,24.0,26.0,17.0,15.0,14.0,23.0,10.0,15.0,14.0,13.0,25.0,24.0,16.0,13.0,32.0,16.0,23.0
8.14,18.066666666666666,14.0,19.0,16.0,17.0,19.0,28.0,18.0,12.0,17.0,16.0,18.0,9.0,16.0,24.0,24.0,17.0,16.0,15.0,23.0,10.0,14.0,15.0,13.0,27.0,26.0,16.0,12.0,31.0,16.0,24.0
8.15,18.3,15.0,18.0,18.0,16.0,19.0,28.0,21.0,14.0,16.0,15.0,18.0,9.0,16.0,25.0,25.0,19.0,16.0,16.0,23.0,10.0,14.0,16.0,12.0,26.0,26.0,15.0,11.0,30.0,17.0,25.0
8.16,18.433333333333334,16.0,16.0,19.0,16.0,19.0,28.0,20.0,14.0,16.0,16.0,17.0,9.0,17.0,23.0,27.0,19.0,17.0,16.0,23.0,11.0,14.0,18.0,13.0,26.0,27.0,14.0,9.0,29.0,18.0,26.0
8.17,18.666666666666668,18.0,16.0,19.0,17.0,21.0,28.0,20.0,16.0,16.0,16.0,17.0,9.0,17.0,23.0,28.0,18.0,16.0,16.0,24.0,11.0,13.0,16.0,12.0,28.0,28.0,13.0,10.0,30.0,18.0,26.0
8.18,18.7,16.0,16.0,19.0,16.0,21.0,27.0,18.0,16.0,18.0,16.0,20.0,9.0,18.0,24.0,27.0,17.0,16.0,16.0,26.0,10.0,13.0,17.0,13.0,27.0,29.0,13.0,10.0,28.0,20.0,25.0
8.19,19.166666666666668,16.0,17.0,20.0,15.0,21.0,27.0,18.0,18.0,18.0,17.0,23.0,9.0,17.0,24.0,30.0,18.0,17.0,17.0,27.0,10.0,14.0,18.0,14.0,26.0,29.0,14.0,9.0,27.0,19.0,26.0
8.2,19.633333333333333,17.0,18.0,18.0,17.0,22.0,28.0,21.0,18.0,19.0,19.0,21.0,8.0,18.0,24.0,30.0,18.0,16.0,18.0,26.0,9.0,15.0,18.0,17.0,27.0,32.0,14.0,9.0,27.0,18.0,27.0
8.21,19.433333333333334,18.0,19.0,16.0,17.0,22.0,27.0,22.0,18.0,20.0,19.0,21.0,8.0,19.0,24.0,28.0,18.0,17.0,18.0,26.0,8.0,13.0,19.0,17.0,26.0,30.0,14.0,9.0,25.0,17.0,28.0
8.22,19.866666666666667,20.0,20.0,15.0,17.0,21.0,26.0,23.0,17.0,24.0,19.0,23.0,9.0,19.0,23.0,28.0,19.0,18.0,18.0,27.0,10.0,13.0,18.0,16.0,29.0,30.0,14.0,9.0,24.0,17.0,30.0
