Time_h,Avg_Load_kW,Load_Sim_1,Load_Sim_2,Load_Sim_3,Load_Sim_4,Load_Sim_5,Load_Sim_6,Load_Sim_7,Load_Sim_8,Load_Sim_9,Load_Sim_10,Load_Sim_11,Load_Sim_12,Load_Sim_13,Load_Sim_14,Load_Sim_15,Load_Sim_16,Load_Sim_17,Load_Sim_18,Load_Sim_19,Load_Sim_20,Load_Sim_21,Load_Sim_22,Load_Sim_23,Load_Sim_24,Load_Sim_25,Load_Sim_26,Load_Sim_27,Load_Sim_28,Load_Sim_29,Load_Sim_30
7.54,758.0,660.0,540.0,1080.0,720.0,780.0,720.0,660.0,960.0,1140.0,720.0,660.0,720.0,780.0,600.0,900.0,480.0,720.0,420.0,720.0,900.0,840.0,660.0,540.0,900.0,720.0,540.0,780.0,840.0,1140.0,900.0
7.55,778.0,660.0,540.0,1140.0,780.0,780.0,720.0,660.0,960.0,1140.0,780.0,720.0,660.0,720.0,720.0,900.0,600.0,720.0,480.0,780.0,900.0,840.0,720.0,540.0,840.0,840.0,600.0,780.0,720.0,1260.0,840.0
7.5600000000000005,776.0,600.0,480.0,1080.0,780.0,720.0,720.0,660.0,960.0,1140.0,660.0,720.0,600.0,600.0,780.0,840.0,600.0,720.0,480.0,780.0,1020.0,1020.0,660.0,660.0,840.0,900.0,660.0,780.0,720.0,1260.0,840.0
7.57,776.0,540.0,480.0,1140.0,900.0,720.0,660.0,660.0,1020.0,1140.0,660.0,720.0,540.0,480.0,780.0,960.0,600.0,660.0,540.0,840.0,900.0,1140.0,600.0,660.0,840.0,900.0,720.0,720.0,780.0,1260.0,720.0
7.58,796.0,600.0,480.0,1200.0,900.0,720.0,720.0,840.0,960.0,1080.0,660.0,780.0,540.0,480.0,780.0,900.0,660.0,720.0,540.0,840.0,960.0,1200.0,600.0,600.0,840.0,900.0,780.0,840.0,780.0,1260.0,720.0
7.59,814.0,480.0,540.0,1200.0,900.0,720.0,660.0,840.0,960.0,1200.0,660.0,780.0,600.0,480.0,780.0,960.0,600.0,780.0,540.0,900.0,960.0,1200.0,720.0,600.0,1080.0,900.0,780.0,900.0,720.0,1320.0,660.0
7.6000000000000005,836.0,600.0,660.0,1200.0,960.0,720.0,660.0,900.0,960.0,1200.0,660.0,720.0,660.0,480.0,840.0,1020.0,600.0,660.0,480.0,1020.0,1020.0,1200.0,840.0,600.0,1080.0,900.0,780.0,900.0,840.0,1260.0,660.0
7.61,834.0,600.0,660.0,1260.0,960.0,780.0,600.0,1080.0,960.0,1140.0,540.0,720.0,660.0,480.0,840.0,900.0,660.0,660.0,540.0,960.0,1080.0,1200.0,900.0,600.0,1020.0,720.0,780.0,840.0,840.0,1320.0,720.0
7.62,842.0,600.0,600.0,1320.0,900.0,840.0,600.0,1200.0,900.0,1260.0,600.0,840.0,660.0,420.0,840.0,840.0,720.0,720.0,600.0,960.0,1140.0,1200.0,900.0,540.0,960.0,660.0,780.0,840.0,780.0,1260.0,780.0
7.63,864.0,600.0,660.0,1320.0,960.0,780.0,660.0,1260.0,1020.0,1260.0,600.0,900.0,600.0,420.0,780.0,900.0,780.0,780.0,660.0,960.0,1200.0,1200.0,960.0,600.0,1080.0,660.0,780.0,840.0,840.0,1200.0,660.0
7.640000000000001,884.0,600.0,660.0,1320.0,1080.0,840.0,660.0,1320.0,1080.0,1260.0,600.0,960.0,600.0,420.0,780.0,900.0,720.0,720.0,660.0,900.0,1320.0,1200.0,1020.0,540.0,1080.0,840.0,840.0,780.0,960.0,1080.0,780.0
7.65,908.0,660.0,720.0,1260.0,1080.0,840.0,780.0,1260.0,1080.0,1380.0,600.0,960.0,720.0,480.0,840.0,900.0,780.0,780.0,660.0,960.0,1320.0,1200.0,1020.0,600.0,1260.0,720.0,780.0,780.0,1080.0,960.0,780.0
7.66,904.0,660.0,840.0,1260.0,1140.0,840.0,780.0,1200.0,1020.0,1320.0,480.0,960.0,780.0,480.0,900.0,840.0,720.0,780.0,660.0,960.0,1260.0,1200.0,960.0,540.0,1260.0,960.0,780.0,780.0,1080.0,900.0,780.0
7.67,912.0,720.0,840.0,1260.0,1200.0,840.0,780.0,1140.0,1020.0,1260.0,480.0,960.0,840.0,480.0,1020.0,840.0,720.0,840.0,720.0,1080.0,1200.0,1080.0,1020.0,540.0,1260.0,1020.0,720.0,720.0,1140.0,840.0,780.0
7.68,904.0,720.0,780.0,1140.0,1200.0,900.0,780.0,1020.0,900.0,1200.0,540.0,1080.0,840.0,480.0,1020.0,780.0,720.0,840.0,720.0,1140.0,1140.0,1020.0,960.0,660.0,1200.0,1080.0,720.0,720.0,1140.0,780.0,900.0
7.69,916.0,720.0,720.0,1200.0,1200.0,840.0,900.0,1080.0,960.0,1200.0,540.0,960.0,840.0,600.0,1020.0,780.0,840.0,840.0,900.0,1200.0,1020.0,1020.0,840.0,720.0,1260.0,1020.0,660.0,720.0,1140.0,780.0,960.0
7.7,928.0,660.0,720.0,1320.0,1260.0,900.0,1020.0,1140.0,960.0,1200.0,420.0,900.0,900.0,480.0,960.0,840.0,780.0,960.0,900.0,1260.0,1020.0,960.0,900.0,720.0,1380.0,1020.0,660.0,720.0,1080.0,780.0,1020.0
7.71,960.0,720.0,720.0,1380.0,1320.0,840.0,1020.0,1200.0,960.0,1200.0,480.0,960.0,840.0,480.0,1020.0,960.0,840.0,960.0,900.0,1320.0,1020.0,960.0,960.0,660.0,1500.0,1080.0,720.0,720.0,1140.0,900.0,1020.0
7.72,982.0,780.0,780.0,1320.0,1200.0,840.0,960.0,1200.0,900.0,1140.0,480.0,960.0,900.0,600.0,1020.0,960.0,900.0,960.0,900.0,1380.0,1140.0,960.0,1020.0,720.0,1500.0,1200.0,720.0,780.0,1200.0,1020.0,1020.0
7.73,982.0,780.0,840.0,1380.0,1140.0,780.0,900.0,1320.0,900.0,1200.0,420.0,960.0,960.0,540.0,1020.0,900.0,960.0,960.0,900.0,1380.0,1200.0,960.0,1020.0,720.0,1500.0,1200.0,720.0,720.0,1140.0,1020.0,1020.0
7.74,990.0,780.0,900.0,1380.0,1200.0,780.0,900.0,1260.0,960.0,1140.0,420.0,1020.0,1020.0,600.0,960.0,840.0,1020.0,840.0,900.0,1560.0,1200.0,900.0,1020.0,720.0,1440.0,1200.0,720.0,720.0,1200.0,1020.0,1080.0
7.75,1030.0,780.0,1020.0,1440.0,1080.0,780.0,960.0,1320.0,900.0,1200.0,420.0,1080.0,1140.0,600.0,960.0,960.0,1020.0,840.0,1020.0,1560.0,1200.0,1020.0,1140.0,720.0,1260.0,1200.0,780.0,720.0,1320.0,1140.0,1320.0
7.76,1028.0,1020.0,960.0,1320.0,1140.0,780.0,840.0,1320.0,1020.0,1140.0,420.0,1080.0,1080.0,540.0,900.0,960.0,1080.0,960.0,1020.0,1500.0,1200.0,1020.0,1140.0,720.0,1200.0,1140.0,780.0,840.0,1260.0,1140.0,1320.0
7.7700000000000005,1030.0,900.0,960.0,1320.0,1140.0,780.0,660.0,1200.0,1020.0,1200.0,480.0,1200.0,1080.0,540.0,1020.0,900.0,1080.0,1020.0,1020.0,1620.0,1140.0,1080.0,1140.0,660.0,1200.0,1140.0,780.0,840.0,1380.0,1080.0,1320.0
7.78,1034.0,900.0,1080.0,1200.0,1080.0,720.0,720.0,1200.0,900.0,1200.0,540.0,1140.0,1020.0,660.0,960.0,900.0,1080.0,1140.0,960.0,1620.0,1080.0,1260.0,1260.0,660.0,1200.0,1140.0,780.0,780.0,1320.0,1140.0,1380.0
7.79,1034.0,900.0,1080.0,1080.0,1080.0,660.0,720.0,1140.0,1020.0,1200.0,600.0,1080.0,960.0,660.0,1020.0,900.0,1080.0,1200.0,1080.0,1560.0,1080.0,1260.0,1260.0,660.0,1260.0,1080.0,780.0,780.0,1260.0,1140.0,1440.0
7.8,1036.0,900.0,1140.0,1020.0,1080.0,660.0,660.0,1200.0,960.0,1140.0,660.0,1020.0,960.0,600.0,1140.0,840.0,1080.0,1200.0,1140.0,1560.0,1080.0,1320.0,1260.0,660.0,1200.0,1200.0,780.0,840.0,1320.0,1140.0,1320.0
7.8100000000000005,1028.0,840.0,1200.0,1080.0,1080.0,600.0,720.0,1200.0,900.0,1020.0,660.0,1020.0,900.0,600.0,1140.0,720.0,1020.0,1140.0,1080.0,1620.0,1020.0,1320.0,1260.0,780.0,1260.0,1200.0,660.0,900.0,1440.0,1200.0,1260.0
7.82,1036.0,840.0,1080.0,1200.0,1140.0,660.0,660.0,1320.0,900.0,1080.0,600.0,1080.0,840.0,600.0,1200.0,780.0,960.0,1080.0,1260.0,1680.0,900.0,1260.0,1200.0,840.0,1260.0,1200.0,720.0,1020.0,1260.0,1200.0,1260.0
7.83,1050.0,900.0,1080.0,1140.0,1020.0,600.0,720.0,1380.0,900.0,1140.0,600.0,1020.0,780.0,720.0,1260.0,900.0,1140.0,1080.0,1380.0,1500.0,840.0,1380.0,1320.0,840.0,1140.0,1260.0,720.0,960.0,1260.0,1260.0,1260.0
7.84,1052.0,900.0,1020.0,1140.0,960.0,600.0,720.0,1380.0,900.0,1080.0,600.0,960.0,720.0,720.0,1200.0,960.0,1200.0,1080.0,1440.0,1560.0,780.0,1500.0,1260.0,840.0,1200.0,1260.0,780.0,900.0,1260.0,1380.0,1260.0
7.8500000000000005,1042.0,960.0,1020.0,1140.0,1020.0,540.0,720.0,1440.0,960.0,1200.0,600.0,960.0,720.0,720.0,1140.0,840.0,1200.0,1080.0,1320.0,1560.0,780.0,1500.0,1260.0,840.0,1380.0,1080.0,780.0,900.0,1260.0,1200.0,1140.0
7.86,1048.0,1020.0,1080.0,1080.0,960.0,480.0,780.0,1440.0,900.0,1200.0,720.0,960.0,780.0,720.0,1320.0,960.0,1260.0,1020.0,1200.0,1560.0,780.0,1500.0,1260.0,720.0,1380.0,1140.0,780.0,840.0,1260.0,1260.0,1080.0
7.87,1050.0,1020.0,1080.0,1020.0,1020.0,540.0,780.0,1320.0,900.0,1200.0,720.0,1020.0,840.0,720.0,1260.0,960.0,1140.0,1020.0,1080.0,1620.0,780.0,1500.0,1260.0,720.0,1440.0,1260.0,780.0,840.0,1260.0,1200.0,1200.0
7.88,1034.0,1020.0,1080.0,960.0,900.0,600.0,780.0,1260.0,840.0,1200.0,780.0,960.0,840.0,720.0,1260.0,900.0,1140.0,960.0,1200.0,1680.0,720.0,1380.0,1200.0,720.0,1440.0,1320.0,720.0,780.0,1260.0,1200.0,1200.0
7.890000000000001,1030.0,1080.0,1200.0,960.0,840.0,660.0,780.0,1260.0,900.0,1140.0,780.0,960.0,780.0,780.0,1260.0,960.0,1080.0,960.0,1140.0,1620.0,720.0,1320.0,1140.0,720.0,1320.0,1320.0,840.0,720.0,1260.0,1200.0,1200.0
7.9,1062.0,1080.0,1200.0,1020.0,960.0,660.0,840.0,1260.0,960.0,1140.0,840.0,840.0,780.0,840.0,1200.0,960.0,1140.0,840.0,1320.0,1620.0,840.0,1440.0,1260.0,720.0,1380.0,1380.0,840.0,720.0,1380.0,1200.0,1200.0
7.91,1064.0,1080.0,1260.0,1020.0,960.0,660.0,960.0,1200.0,960.0,1140.0,900.0,960.0,780.0,840.0,1140.0,960.0,1200.0,660.0,1380.0,1680.0,840.0,1560.0,1260.0,660.0,1260.0,1380.0,840.0,660.0,1380.0,1200.0,1140.0
7.92,1054.0,1140.0,1260.0,1020.0,960.0,600.0,1080.0,1260.0,840.0,1080.0,900.0,840.0,840.0,900.0,1200.0,900.0,1140.0,660.0,1380.0,1560.0,840.0,1440.0,1260.0,600.0,1200.0,1380.0,960.0,660.0,1380.0,1260.0,1080.0
7.930000000000001,1052.0,1140.0,1260.0,1020.0,1020.0,660.0,1080.0,1320.0,840.0,1020.0,900.0,780.0,840.0,840.0,1260.0,900.0,1140.0,600.0,1380.0,1440.0,780.0,1440.0,1440.0,600.0,1200.0,1380.0,960.0,660.0,1440.0,1140.0,1080.0
7.94,1054.0,1080.0,1380.0,1020.0,960.0,720.0,1080.0,1440.0,780.0,1020.0,1020.0,780.0,720.0,840.0,1260.0,960.0,1200.0,600.0,1380.0,1380.0,780.0,1320.0,1560.0,600.0,1260.0,1200.0,960.0,600.0,1440.0,1020.0,1260.0
7.95,1042.0,1080.0,1380.0,960.0,1020.0,720.0,1080.0,1440.0,780.0,960.0,1080.0,780.0,600.0,900.0,1260.0,1020.0,1320.0,600.0,1200.0,1320.0,660.0,1260.0,1500.0,660.0,1260.0,1200.0,1080.0,600.0,1440.0,960.0,1140.0
7.96,1026.0,1080.0,1380.0,960.0,1020.0,720.0,1020.0,1440.0,780.0,960.0,1020.0,780.0,600.0,900.0,1260.0,960.0,1260.0,540.0,960.0,1380.0,780.0,1260.0,1500.0,780.0,1260.0,1200.0,1080.0,600.0,1440.0,960.0,900.0
7.97,1044.0,1080.0,1320.0,960.0,840.0,660.0,1140.0,1500.0,780.0,1140.0,1080.0,720.0,480.0,960.0,1260.0,960.0,1260.0,720.0,1020.0,1500.0,720.0,1320.0,1440.0,780.0,1320.0,1200.0,1020.0,720.0,1500.0,960.0,960.0
7.98,1052.0,1020.0,1200.0,960.0,900.0,720.0,1140.0,1500.0,840.0,1260.0,960.0,720.0,420.0,960.0,1380.0,1020.0,1260.0,720.0,1020.0,1500.0,720.0,1260.0,1320.0,900.0,1200.0,1260.0,1080.0,660.0,1500.0,1080.0,1080.0
7.99,1044.0,1020.0,1140.0,900.0,900.0,780.0,1140.0,1440.0,840.0,1260.0,900.0,660.0,480.0,960.0,1440.0,1080.0,1200.0,840.0,900.0,1320.0,720.0,1320.0,1320.0,960.0,1200.0,1200.0,1080.0,660.0,1560.0,1140.0,960.0
8.0,1058.0,1020.0,1080.0,900.0,1020.0,900.0,1140.0,1440.0,960.0,1320.0,960.0,660.0,420.0,960.0,1440.0,1200.0,1200.0,960.0,900.0,1260.0,780.0,1260.0,1260.0,960.0,1200.0,1320.0,1080.0,600.0,1500.0,1140.0,900.0
8.01,1072.0,960.0,1080.0,720.0,1020.0,780.0,1140.0,1440.0,900.0,1260.0,1140.0,780.0,420.0,960.0,1380.0,1380.0,1260.0,1080.0,900.0,1320.0,780.0,1320.0,1260.0,900.0,1320.0,1380.0,960.0,600.0,1500.0,1200.0,1020.0
8.02,1078.0,960.0,1260.0,720.0,1020.0,840.0,1200.0,1440.0,900.0,1320.0,1140.0,720.0,360.0,960.0,1380.0,1380.0,1200.0,1080.0,900.0,1320.0,780.0,1320.0,1200.0,840.0,1320.0,1320.0,960.0,720.0,1500.0,1260.0,1020.0
8.03,1098.0,1020.0,1260.0,780.0,1080.0,900.0,1380.0,1380.0,960.0,1260.0,1200.0,720.0,420.0,960.0,1440.0,1440.0,1200.0,1080.0,840.0,1260.0,840.0,1200.0,1140.0,840.0,1320.0,1260.0,1020.0,780.0,1620.0,1200.0,1140.0
8.040000000000001,1104.0,1080.0,1200.0,780.0,1080.0,900.0,1380.0,1380.0,1020.0,1200.0,1200.0,720.0,480.0,960.0,1440.0,1500.0,1140.0,1080.0,780.0,1260.0,720.0,1200.0,1200.0,840.0,1260.0,1320.0,1080.0,840.0,1620.0,1200.0,1260.0
8.05,1098.0,1020.0,1260.0,780.0,1020.0,900.0,1440.0,1260.0,1020.0,1140.0,1260.0,720.0,420.0,1020.0,1380.0,1500.0,1080.0,1080.0,780.0,1140.0,720.0,1080.0,1200.0,900.0,1260.0,1320.0,1020.0,960.0,1620.0,1200.0,1440.0
8.06,1094.0,1020.0,1260.0,720.0,1020.0,1020.0,1560.0,1320.0,1080.0,1080.0,1200.0,720.0,420.0,900.0,1440.0,1440.0,1020.0,1140.0,780.0,1140.0,780.0,1020.0,1140.0,840.0,1320.0,1380.0,1020.0,960.0,1560.0,1140.0,1380.0
8.07,1064.0,960.0,1260.0,660.0,1020.0,1020.0,1560.0,1380.0,1020.0,1140.0,1020.0,720.0,420.0,960.0,1320.0,1380.0,1020.0,1140.0,780.0,1200.0,600.0,900.0,1080.0,720.0,1320.0,1380.0,1020.0,900.0,1560.0,1080.0,1380.0
8.08,1074.0,960.0,1200.0,780.0,960.0,960.0,1560.0,1320.0,960.0,1200.0,1020.0,780.0,420.0,1020.0,1440.0,1380.0,960.0,1200.0,840.0,1140.0,600.0,840.0,1080.0,720.0,1440.0,1320.0,1020.0,960.0,1680.0,1080.0,1380.0
8.09,1068.0,900.0,1200.0,840.0,900.0,960.0,1500.0,1260.0,840.0,1080.0,1080.0,840.0,480.0,1020.0,1560.0,1380.0,900.0,1200.0,780.0,1260.0,660.0,900.0,1020.0,720.0,1500.0,1260.0,1020.0,900.0,1680.0,1080.0,1320.0
8.1,1056.0,840.0,1200.0,900.0,900.0,1140.0,1440.0,1200.0,780.0,1080.0,1020.0,780.0,540.0,960.0,1620.0,1440.0,900.0,1140.0,660.0,1320.0,660.0,840.0,960.0,780.0,1500.0,1260.0,1020.0,840.0,1620.0,1020.0,1320.0
8.11,1048.0,900.0,1140.0,960.0,960.0,1260.0,1440.0,1020.0,660.0,1020.0,1020.0,720.0,540.0,900.0,1500.0,1500.0,1020.0,960.0,660.0,1320.0,660.0,900.0,900.0,900.0,1500.0,1320.0,900.0,840.0,1680.0,1020.0,1320.0
8.120000000000001,1062.0,900.0,1140.0,900.0,1080.0,1200.0,1500.0,1020.0,600.0,1020.0,1020.0,840.0,540.0,900.0,1380.0,1500.0,1020.0,960.0,720.0,1380.0,660.0,900.0,900.0,900.0,1560.0,1380.0,960.0,780.0,1740.0,1020.0,1440.0
8.13,1068.0,840.0,1140.0,900.0,1020.0,1200.0,1620.0,1080.0,720.0,960.0,1020.0,960.0,480.0,900.0,1440.0,1560.0,1020.0,900.0,840.0,1380.0,600.0,900.0,840.0,780.0,1500.0,1440.0,960.0,780.0,1920.0,960.0,1380.0
8.14,1084.0,840.0,1140.0,960.0,1020.0,1140.0,1680.0,1080.0,720.0,1020.0,960.0,1080.0,540.0,960.0,1440.0,1440.0,1020.0,960.0,900.0,1380.0,600.0,840.0,900.0,780.0,1620.0,1560.0,960.0,720.0,1860.0,960.0,1440.0
8.15,1098.0,900.0,1080.0,1080.0,960.0,1140.0,1680.0,1260.0,840.0,960.0,900.0,1080.0,540.0,960.0,1500.0,1500.0,1140.0,960.0,960.0,1380.0,600.0,840.0,960.0,720.0,1560.0,1560.0,900.0,660.0,1800.0,1020.0,1500.0
8.16,1106.0,960.0,960.0,1140.0,960.0,1140.0,1680.0,1200.0,840.0,960.0,960.0,1020.0,540.0,1020.0,1380.0,1620.0,1140.0,1020.0,960.0,1380.0,660.0,840.0,1080.0,780.0,1560.0,1620.0,840.0,540.0,1740.0,1080.0,1560.0
8.17,1120.0,1080.0,960.0,1140.0,1020.0,1260.0,1680.0,1200.0,960.0,960.0,960.0,1020.0,540.0,1020.0,1380.0,1680.0,1080.0,960.0,960.0,1440.0,660.0,780.0,960.0,720.0,1680.0,1680.0,780.0,600.0,1800.0,1080.0,1560.0
8.18,1122.0,960.0,960.0,1140.0,960.0,1260.0,1620.0,1080.0,960.0,1080.0,960.0,1200.0,540.0,1080.0,1440.0,1620.0,1020.0,960.0,960.0,1560.0,600.0,780.0,1020.0,780.0,1620.0,1740.0,780.0,600.0,1680.0,1200.0,1500.0
8.19,1150.0,960.0,1020.0,1200.0,900.0,1260.0,1620.0,1080.0,1080.0,1080.0,1020.0,1380.0,540.0,1020.0,1440.0,1800.0,1080.0,1020.0,1020.0,1620.0,600.0,840.0,1080.0,840.0,1560.0,1740.0,840.0,540.0,1620.0,1140.0,1560.0
8.2,1178.0,1020.0,1080.0,1080.0,1020.0,1320.0,1680.0,1260.0,1080.0,1140.0,1140.0,1260.0,480.0,1080.0,1440.0,1800.0,1080.0,960.0,1080.0,1560.0,540.0,900.0,1080.0,1020.0,1620.0,1920.0,840.0,540.0,1620.0,1080.0,1620.0
8.21,1166.0,1080.0,1140.0,960.0,1020.0,1320.0,1620.0,1320.0,1080.0,1200.0,1140.0,1260.0,480.0,1140.0,1440.0,1680.0,1080.0,1020.0,1080.0,1560.0,480.0,780.0,1140.0,1020.0,1560.0,1800.0,840.0,540.0,1500.0,1020.0,1680.0
8.22,1192.0,1200.0,1200.0,900.0,1020.0,1260.0,1560.0,1380.0,1020.0,1440.0,1140.0,1380.0,540.0,1140.0,1380.0,1680.0,1140.0,1080.0,1080.0,1620.0,600.0,780.0,1080.0,960.0,1740.0,1800.0,840.0,540.0,1440.0,1020.0,1800.0
8.23,1196.0,1200.0,1200.0,960.0,960.0,1440.0,1440.0,1500.0,1020.0,1500.0,1140.0,1500.0,540.0,1140.0,1380.0,1740.0,1140.0,1020.0,1080.0,1560.0,600.0,780.0,1140.0,960.0,1560.0,1860.0,720.0,540.0,1320.0,1080.0,1860.0
8.24,1214.0,1200.0,1260.0,960.0,960.0,1500.0,1320.0,1560.0,1200.0,1560.0,1140.0,1560.0,660.0,1200.0,1200.0,1740.0,1200.0,960.0,1020.0,1440.0,600.0,720.0,1140.0,960.0,1620.0,1920.0,720.0,660.0,1440.0,1140.0,1860.0
8.25,1218.0,1200.0,1200.0,1020.0,960.0,1440.0,1320.0,1560.0,1200.0,1500.0,1140.0,1560.0,780.0,1200.0,1140.0,1680.0,1260.0,900.0,1020.0,1500.0,720.0,720.0,1140.0,1020.0,1620.0,1920.0,780.0,720.0,1380.0,1080.0,1860.0
8.26,1216.0,1140.0,1260.0,1020.0,840.0,1440.0,1320.0,1440.0,1200.0,1500.0,1140.0,1560.0,840.0,1200.0,1320.0,1620.0,1260.0,900.0,900.0,1440.0,720.0,780.0,1200.0,1020.0,1620.0,1920.0,780.0,720.0,1440.0,1020.0,1920.0
8.27,1206.0,960.0,1200.0,1080.0,840.0,1560.0,1320.0,1500.0,1260.0,1440.0,1080.0,1560.0,960.0,1140.0,1200.0,1560.0,1260.0,840.0,900.0,1500.0,780.0,840.0,1080.0,1080.0,1500.0,1920.0,720.0,720.0,1500.0,960.0,1920.0
8.28,1214.0,900.0,1320.0,1260.0,840.0,1620.0,1320.0,1500.0,1140.0,1440.0,1080.0,1560.0,1020.0,1200.0,1200.0,1500.0,1200.0,900.0,840.0,1440.0,780.0,840.0,1080.0,1080.0,1440.0,1800.0,780.0,780.0,1620.0,960.0,1980.0
8.290000000000001,1228.0,960.0,1260.0,1260.0,780.0,1560.0,1380.0,1620.0,1200.0,1200.0,1140.0,1560.0,1020.0,1320.0,1200.0,1680.0,1200.0,900.0,900.0,1380.0,840.0,840.0,1140.0,1140.0,1440.0,1740.0,780.0,780.0,1620.0,1020.0,1980.0
8.3,1226.0,1080.0,1260.0,1260.0,720.0,1560.0,1140.0,1620.0,1260.0,1260.0,1140.0,1620.0,1140.0,1380.0,1200.0,1620.0,1200.0,960.0,840.0,1200.0,840.0,900.0,1140.0,1200.0,1380.0,1620.0,600.0,1020.0,1740.0,960.0,1920.0
8.31,1218.0,1080.0,1260.0,1260.0,720.0,1440.0,1320.0,1620.0,1080.0,1260.0,1080.0,1560.0,1140.0,1380.0,1440.0,1440.0,1020.0,960.0,840.0,1200.0,840.0,960.0,1200.0,1200.0,1380.0,1500.0,480.0,1140.0,1740.0,1080.0,1920.0
8.32,1250.0,1200.0,1260.0,1380.0,720.0,1440.0,1260.0,1620.0,1080.0,1500.0,1080.0,1560.0,1260.0,1440.0,1680.0,1380.0,1080.0,1020.0,840.0,1260.0,960.0,960.0,1140.0,1140.0,1380.0,1380.0,480.0,1140.0,1740.0,1080.0,2040.0
8.33,1282.0,1260.0,1380.0,1500.0,780.0,1440.0,1320.0,1620.0,1140.0,1560.0,1080.0,1500.0,1320.0,1380.0,1680.0,1440.0,1080.0,1020.0,840.0,1380.0,960.0,960.0,1080.0,1200.0,1440.0,1500.0,540.0,1140.0,1800.0,1080.0,2040.0
8.34,1288.0,1620.0,1260.0,1500.0,900.0,1380.0,1380.0,1680.0,1140.0,1560.0,1080.0,1440.0,1380.0,1440.0,1620.0,1380.0,1080.0,1020.0,840.0,1320.0,900.0,900.0,1140.0,1260.0,1440.0,1380.0,600.0,1140.0,1800.0,1140.0,1920.0
8.35,1282.0,1680.0,1380.0,1560.0,840.0,1380.0,1500.0,1560.0,1140.0,1620.0,1080.0,1320.0,1380.0,1440.0,1680.0,1320.0,1080.0,960.0,840.0,1380.0,840.0,900.0,1200.0,1200.0,1380.0,1500.0,540.0,1200.0,1680.0,1080.0,1800.0
8.36,1278.0,1560.0,1380.0,1500.0,960.0,1440.0,1440.0,1560.0,1140.0,1860.0,1080.0,1200.0,1440.0,1380.0,1560.0,1260.0,1080.0,1020.0,840.0,1380.0,960.0,840.0,1260.0,1200.0,1320.0,1380.0,600.0,1200.0,1620.0,1140.0,1740.0
8.370000000000001,1300.0,1620.0,1500.0,1440.0,960.0,1500.0,1440.0,1560.0,1200.0,1920.0,1080.0,1140.0,1560.0,1500.0,1620.0,1260.0,1080.0,1200.0,960.0,1320.0,960.0,840.0,1320.0,1200.0,1260.0,1320.0,480.0,1200.0,1620.0,1080.0,1860.0
8.38,1316.0,1800.0,1440.0,1380.0,960.0,1620.0,1380.0,1560.0,1200.0,1980.0,960.0,1260.0,1620.0,1500.0,1680.0,1320.0,1080.0,1260.0,1020.0,1440.0,1020.0,780.0,1260.0,1260.0,1200.0,1260.0,480.0,1320.0,1500.0,1020.0,1920.0
8.39,1336.0,1920.0,1440.0,1320.0,1020.0,1500.0,1380.0,1560.0,1140.0,1980.0,960.0,1200.0,1560.0,1680.0,1680.0,1320.0,1080.0,1320.0,1080.0,1500.0,960.0,780.0,1440.0,1260.0,1140.0,1200.0,540.0,1380.0,1680.0,1140.0,1920.0
8.4,1352.0,2040.0,1500.0,1320.0,1020.0,1560.0,1320.0,1620.0,1140.0,2040.0,1080.0,1140.0,1560.0,1800.0,1680.0,1320.0,1080.0,1320.0,1200.0,1560.0,1020.0,660.0,1380.0,1260.0,1080.0,1140.0,600.0,1260.0,1680.0,1140.0,2040.0
8.41,1336.0,2040.0,1380.0,1260.0,1080.0,1560.0,1440.0,1620.0,1020.0,1920.0,1140.0,1020.0,1500.0,1800.0,1680.0,1320.0,1080.0,1260.0,1200.0,1500.0,1080.0,660.0,1320.0,1320.0,1080.0,1140.0,600.0,1320.0,1560.0,1140.0,2040.0
8.42,1342.0,1980.0,1320.0,1260.0,1140.0,1560.0,1440.0,1620.0,960.0,1920.0,1140.0,1080.0,1500.0,1800.0,1740.0,1320.0,1020.0,1380.0,1200.0,1500.0,1140.0,600.0,1320.0,1260.0,1260.0,1200.0,660.0,1320.0,1560.0,1200.0,1860.0
8.43,1348.0,1980.0,1260.0,1320.0,1200.0,1560.0,1440.0,1680.0,960.0,2040.0,1140.0,1080.0,1440.0,1680.0,1740.0,1140.0,1080.0,1380.0,1140.0,1500.0,1200.0,660.0,1380.0,1260.0,1320.0,1200.0,720.0,1320.0,1560.0,1260.0,1800.0
8.44,1342.0,2100.0,1380.0,1320.0,1140.0,1620.0,1440.0,1800.0,960.0,2040.0,1140.0,960.0,1320.0,1680.0,1620.0,1020.0,1140.0,1380.0,1320.0,1440.0,1200.0,600.0,1380.0,1320.0,1380.0,1260.0,660.0,1200.0,1500.0,1140.0,1800.0
8.45,1350.0,2040.0,1380.0,1440.0,1140.0,1500.0,1440.0,1740.0,960.0,1920.0,1140.0,960.0,1380.0,1560.0,1740.0,960.0,1140.0,1560.0,1320.0,1440.0,1140.0,660.0,1440.0,1260.0,1440.0,1200.0,720.0,1320.0,1560.0,1200.0,1800.0
8.46,1362.0,2040.0,1320.0,1440.0,1140.0,1560.0,1620.0,1680.0,1080.0,1740.0,1140.0,960.0,1440.0,1680.0,1620.0,1020.0,1200.0,1500.0,1320.0,1440.0,1020.0,660.0,1380.0,1200.0,1560.0,1260.0,780.0,1200.0,1620.0,1260.0,1980.0
